Index,Target Position x,Target Position y,Pred Position x,Pred Position y,Target Angle q1,Target Angle q2,Pred Angle q1,Pred Angle q2,Excursion s1,Excursion s2,Time
171.0,-1.9753766811902753,9.312868930080462,-1.8655760463701245,9.400501455739509,50.82673058444973,113.09766452504583,50.0,112.5,-25.0,-75.0,18.750016
172.0,-1.9805361374831407,9.278346201920131,-2.105427427936289,9.176337153172657,50.77987214889625,113.45654405987653,51.76470588235293,114.11764705882354,-25.882352941176464,-76.07843137254902,18.937499
173.0,-1.985092303282644,9.243738686810294,-2.105427427936289,9.176337153172657,50.72854875794706,113.81728667917521,51.76470588235293,114.11764705882354,-25.882352941176464,-76.07843137254902,19.093701
174.0,-1.9890437907365466,9.209056926535307,-2.105427427936289,9.176337153172657,50.67272368545818,114.1798118619853,51.76470588235293,114.11764705882354,-25.882352941176464,-76.07843137254902,19.156243
175.0,-1.992389396183491,9.174311485495316,-2.105427427936289,9.176337153172657,50.61235916240779,114.5440384094018,51.76470588235293,114.11764705882354,-25.882352941176464,-76.07843137254902,19.046899
176.0,-1.9951281005196484,9.139512947488251,-1.910844517510677,9.250090793615863,50.547416367654,114.90988442753189,50.0,114.0,-25.0,-76.0,20.750051
177.0,-1.9972590695091477,9.104671912485887,-1.910844517510677,9.250090793615863,50.47785542024892,115.27726730938794,50.0,114.0,-25.0,-76.0,21.265655
178.0,-1.9987816540381915,9.069798993405001,-1.9521601841494096,9.098546683040517,50.403635373433815,115.64610371572238,50.0,115.5,-25.0,-77.0,17.828172
179.0,-1.9996953903127825,9.034904812874567,-1.9521601841494096,9.098546683040517,50.324714210448676,116.01630955481752,50.0,115.5,-25.0,-77.0,0.0
180.0,-2.0,9.0,-1.9521601841494096,9.098546683040517,50.24104884230052,116.38779996124299,50.0,115.5,-25.0,-77.0,0.0
181.0,-1.9996953903127825,8.965095187125433,-1.9521601841494096,9.098546683040517,50.15259510764358,116.7604892735982,50.0,115.5,-25.0,-77.0,19.062519
182.0,-1.9987816540381915,8.930201006594999,-1.9521601841494096,9.098546683040517,50.059307774937004,117.13429101125702,50.0,115.5,-25.0,-77.0,18.98437
183.0,-1.9972590695091477,8.895328087514113,-1.8324892523491823,9.04556213466655,49.96114054705585,117.50911785013689,48.627450980392155,116.47058823529412,-24.313725490196077,-77.6470588235294,19.093783
184.0,-1.9951281005196484,8.860487052511749,-2.022822569605741,8.792474265217052,49.85804606854445,117.88488159751441,50.0,118.5,-25.0,-79.0,1.25
185.0,-1.992389396183491,8.825688514504684,-2.022822569605741,8.792474265217052,49.749975935712875,118.2614931659157,50.0,118.5,-25.0,-79.0,0.0
186.0,-1.9890437907365466,8.790943073464693,-2.022822569605741,8.792474265217052,49.63688070979108,118.63886254611005,50.0,118.5,-25.0,-79.0,0.015621
187.0,-1.9850923032826442,8.756261313189706,-2.022822569605741,8.792474265217052,49.51870993336914,119.01689877924102,50.0,118.5,-25.0,-79.0,0.0
188.0,-1.9805361374831405,8.721653798079869,-2.022822569605741,8.792474265217052,49.39541215036605,119.3955099281321,50.0,118.5,-25.0,-79.0,18.875022
189.0,-1.9753766811902755,8.687131069919538,-2.022822569605741,8.792474265217052,49.266934929784796,119.77460304780865,50.0,118.5,-25.0,-79.0,18.921898
190.0,-1.969615506024416,8.65270364466614,-1.8909484225314204,8.806215796735497,49.133224893527014,120.15408415528168,48.627450980392155,118.82352941176471,-24.313725490196077,-79.2156862745098,18.984398
191.0,-1.963254366895328,8.618382009246911,-1.8909484225314204,8.806215796735497,48.99422774855608,120.53385819864536,48.627450980392155,118.82352941176471,-24.313725490196077,-79.2156862745098,18.921914
192.0,-1.9562952014676112,8.58417661836448,-1.8909484225314204,8.806215796735497,48.849888323714644,120.91382902554389,48.627450980392155,118.82352941176471,-24.313725490196077,-79.2156862745098,18.859362
193.0,-1.9487401295704705,8.55009789131227,-2.0521208599540115,8.63815572471545,48.70015061151851,121.29389935107116,50.0,120.0,-25.0,-80.0,19.625033
194.0,-1.940591452551993,8.516156208800664,-2.0773695220522645,8.483123125491533,48.54495781526708,121.67397072517068,50.0,121.5,-25.0,-81.0,18.84375
195.0,-1.9318516525781366,8.482361909794959,-1.939531934240203,8.564671211928786,48.38425240182704,122.05394349961217,48.627450980392155,121.17647058823529,-24.313725490196077,-80.7843137254902,10.593758
196.0,-1.9225233918766378,8.448725288366003,-1.939531934240203,8.564671211928786,48.217976160464225,122.4337167946274,48.627450980392155,121.17647058823529,-24.313725490196077,-80.7843137254902,19.015556
197.0,-1.9126095119260709,8.415256590554527,-1.939531934240203,8.564671211928786,48.046070268115855,122.81318846529615,48.627450980392155,121.17647058823529,-24.313725490196077,-80.7843137254902,18.984396
198.0,-1.9021130325903073,8.381966011250105,-1.9781578646840359,8.321335679059562,47.86847536151317,123.19225506778149,48.627450980392155,123.52941176470587,-24.313725490196077,-82.35294117647058,18.843772
199.0,-1.8910371511986335,8.348863691085686,-1.9781578646840359,8.321335679059562,47.68513161658184,123.5708118255231,48.627450980392155,123.52941176470587,-24.313725490196077,-82.35294117647058,0.015648
200.0,-1.8793852415718169,8.315959713348663,-1.9338855300897126,8.242026106184674,47.49597883556414,123.94875259550628,48.0,124.5,-24.0,-83.0,15.093775
201.0,-1.8671608529944035,8.283264100909399,-1.9338855300897126,8.242026106184674,47.30095654232354,124.32596983473628,48.0,124.5,-24.0,-83.0,0.015616
202.0,-1.8543677091335748,8.250786813168176,-1.9338855300897126,8.242026106184674,47.10000408630762,124.70235456705629,48.0,124.5,-24.0,-83.0,0.015669
203.0,-1.8410097069048807,8.218537743021454,-1.9338855300897126,8.242026106184674,46.8930607556596,125.07779635046185,48.0,124.5,-24.0,-83.0,18.828146
204.0,-1.8270909152852017,8.1865267138484,-1.9338855300897126,8.242026106184674,46.68006589998175,125.45218324507465,48.0,124.5,-24.0,-83.0,18.812545
205.0,-1.8126155740733,8.154763476518601,-1.9338855300897126,8.242026106184674,46.460959063265115,125.82540178195333,48.0,124.5,-24.0,-83.0,18.875021
206.0,-1.7975880925983339,8.123257706421844,-2.0067610818060855,8.07661951688454,46.23568012750877,126.19733693293209,48.627450980392155,125.88235294117645,-24.313725490196077,-83.92156862745097,18.828155
207.0,-1.7820130483767358,8.092019000520907,-1.793480911305541,7.995258084639349,46.004169467559095,126.56787208169273,46.0,127.5,-23.0,-85.0,6.812489
208.0,-1.7658951857178538,8.061056874428218,-1.793480911305541,7.995258084639349,45.76636811770218,126.93688899629034,46.0,127.5,-23.0,-85.0,0.015643
209.0,-1.7492394142787917,8.030380759507326,-1.793480911305541,7.995258084639349,45.522217950543514,127.30426780337048,46.0,127.5,-23.0,-85.0,0.0
210.0,-1.7320508075688772,8.0,-1.793480911305541,7.995258084639349,45.271661868704285,127.66988696432963,46.0,127.5,-23.0,-85.0,0.015643
211.0,-1.7143346014042247,7.9699238501798915,-1.793480911305541,7.995258084639349,45.014644009856134,128.03362325368983,46.0,127.5,-23.0,-85.0,18.8594
212.0,-1.6960961923128521,7.940161471533591,-1.8092179657964902,7.838973258517856,44.751109965601515,128.39535173997533,46.0,129.0,-23.0,-86.0,18.781251
213.0,-1.677341135890848,7.910721929969946,-1.6392381078160243,7.899166283184869,44.48100701468785,128.7549457693967,44.0,129.0,-22.0,-86.0,2.874992
214.0,-1.6580751451100835,7.881614193058507,-1.6392381078160243,7.899166283184869,44.20428437101725,129.1122769526663,44.0,129.0,-22.0,-86.0,0.015618
215.0,-1.6383040885779836,7.852847127297908,-1.6392381078160243,7.899166283184869,43.920893446879866,129.46721515528796,44.0,129.0,-22.0,-86.0,0.015598
216.0,-1.618033988749895,7.824429495415054,-1.6392381078160243,7.899166283184869,43.630788131797324,129.81962849168144,44.0,129.0,-22.0,-86.0,0.01562
217.0,-1.5972710200945857,7.796369953695903,-1.6392381078160243,7.899166283184869,43.33392508731196,130.16938332352137,44.0,129.0,-22.0,-86.0,18.843742
218.0,-1.576021507213444,7.768677049348684,-1.520469554707656,7.779503605867628,43.03026405799687,130.51634426268808,42.35294117647055,130.58823529411765,-21.176470588235276,-87.05882352941177,14.109429
219.0,-1.5542919229139416,7.7413592179003246,-1.520469554707656,7.779503605867628,42.71976819889078,130.86037417924527,42.35294117647055,130.58823529411765,-21.176470588235276,-87.05882352941177,0.0
220.0,-1.532088886237956,7.7144247806269215,-1.520469554707656,7.779503605867628,42.40240441947889,131.20133421487685,42.35294117647055,130.58823529411765,-21.176470588235276,-87.05882352941177,0.0
221.0,-1.5094191604455443,7.687881942018986,-1.520469554707656,7.779503605867628,42.07814374424554,131.5390838022306,42.35294117647055,130.58823529411765,-21.176470588235276,-87.05882352941177,0.015645
222.0,-1.4862896509547885,7.6617387872822835,-1.520469554707656,7.779503605867628,41.746961689717104,131.87348069063023,42.35294117647055,130.58823529411765,-21.176470588235276,-87.05882352941177,18.906266
223.0,-1.4627074032383411,7.636003279875004,-1.5082624193452734,7.641954417759072,41.40883865779033,132.2043809786321,42.0,132.0,-21.0,-88.0,11.531223
224.0,-1.4386796006773022,7.6106832590820055,-1.5082624193452734,7.641954417759072,41.06376034500532,132.5316391539111,42.0,132.0,-21.0,-88.0,18.796888
225.0,-1.4142135623730954,7.585786437626905,-1.5226350495344017,7.48553821252022,40.71171816727084,132.8551081409706,42.0,133.5,-21.0,-89.0,18.921898
226.0,-1.3893167409179945,7.561320399322698,-1.2952437401148371,7.612217377532658,40.35270969938154,133.17463935717515,39.21568627450978,132.94117647058823,-19.60784313725489,-88.62745098039215,19.015681
227.0,-1.3639967201249972,7.5372925967616595,-1.2952437401148371,7.612217377532658,39.98673912848478,133.49008277760785,39.21568627450978,132.94117647058823,-19.60784313725489,-88.62745098039215,0.0
228.0,-1.3382612127177163,7.513710349045211,-1.2952437401148371,7.612217377532658,39.61381772045428,133.8012870092519,39.21568627450978,132.94117647058823,-19.60784313725489,-88.62745098039215,0.015621
229.0,-1.3121180579810146,7.490580839554456,-1.2952437401148371,7.612217377532658,39.233964297915676,134.10809937498968,39.21568627450978,132.94117647058823,-19.60784313725489,-88.62745098039215,18.937518
230.0,-1.285575219373079,7.467911113762044,-1.3238469572368867,7.367501215357639,38.84720572843677,134.4103660079023,39.21568627450978,135.2941176470588,-19.60784313725489,-90.19607843137254,10.578139
231.0,-1.2586407820996757,7.445708077086059,-1.3238469572368867,7.367501215357639,38.45357742115407,134.70793195633487,39.21568627450978,135.2941176470588,-19.60784313725489,-90.19607843137254,0.0
232.0,-1.2313229506513161,7.4239784927865555,-1.3238469572368867,7.367501215357639,38.053123829848005,135.00064130017256,39.21568627450978,135.2941176470588,-19.60784313725489,-90.19607843137254,19.031268
233.0,-1.2036300463040965,7.402728979905414,-1.3238469572368867,7.367501215357639,37.645898960212385,135.28833727874095,39.21568627450978,135.2941176470588,-19.60784313725489,-90.19607843137254,18.937521
234.0,-1.1755705045849465,7.381966011250105,-1.2272123882076,7.425184912384835,37.23196687878453,135.5708624307109,38.0,135.0,-19.0,-90.0,1.171891
235.0,-1.1471528727020928,7.361695911422017,-1.2272123882076,7.425184912384835,36.811402220718314,135.84805874634358,38.0,135.0,-19.0,-90.0,18.85941
236.0,-1.1183858069414931,7.341924854889916,-1.0828379872229572,7.433407214069417,36.384290693293295,136.1197678323601,36.078431372549005,135.2941176470588,-18.039215686274503,-90.19607843137254,18.43754
237.0,-1.089278070030054,7.322658864109152,-1.0945672019931774,7.309868667075148,35.950729571764064,136.3858310896613,36.0,136.5,-18.0,-91.0,3.921879
238.0,-1.05983852846641,7.303903807687148,-1.0945672019931774,7.309868667075148,35.51082818386827,136.64608990405563,36.0,136.5,-18.0,-91.0,0.0
239.0,-1.0300761498201088,7.285665398595776,-1.0945672019931774,7.309868667075148,35.06470837903581,136.90038585007443,36.0,136.5,-18.0,-91.0,18.921904
240.0,-1.0000000000000009,7.267949192431123,-1.0945672019931774,7.309868667075148,34.61250497807784,137.1485609078714,36.0,136.5,-18.0,-91.0,18.656275
241.0,-0.9696192404926737,7.250760585721208,-1.1147883043840032,7.189105512698525,34.1543661988908,137.39045769310536,36.078431372549005,137.64705882352942,-18.039215686274503,-91.76470588235294,19.015633
242.0,-0.9389431255717815,7.234104814282146,-0.8838559040239984,7.243837497010748,33.69045405349288,137.6259196996053,32.94117647058823,137.64705882352942,-16.470588235294116,-91.76470588235294,17.765624
243.0,-0.9079809994790938,7.217986951623264,-0.8838559040239984,7.243837497010748,33.220944711523735,137.85479155450344,32.94117647058823,137.64705882352942,-16.470588235294116,-91.76470588235294,0.0
244.0,-0.8767422935781555,7.202411907401666,-0.8838559040239984,7.243837497010748,32.74602882519167,138.07691928540447,32.94117647058823,137.64705882352942,-16.470588235294116,-91.76470588235294,0.015633
245.0,-0.8452365234813983,7.1873844259267,-0.8838559040239984,7.243837497010748,32.26591181055093,138.29215059903305,32.94117647058823,137.64705882352942,-16.470588235294116,-91.76470588235294,0.015618
246.0,-0.8134732861516002,7.172909084714798,-0.8838559040239984,7.243837497010748,31.780814079943312,138.50033517066967,32.94117647058823,137.64705882352942,-16.470588235294116,-91.76470588235294,18.921896
247.0,-0.7814622569785477,7.158990293095119,-0.8205579411346919,7.221404651400811,31.290971220449027,138.70132494354954,32.0,138.0,-16.0,-92.0,1.953116
248.0,-0.7492131868318246,7.145632290866425,-0.7033770226770955,7.093413152952886,30.796634113269214,138.89497443725844,30.0,139.5,-15.0,-93.0,18.828147
249.0,-0.7167358990906014,7.132839147005597,-0.7033770226770955,7.093413152952886,30.298068989110835,139.08114106401973,30.0,139.5,-15.0,-93.0,0.015626
250.0,-0.6840402866513371,7.120614758428183,-0.7033770226770955,7.093413152952886,29.79555741487086,139.2596854516239,30.0,139.5,-15.0,-93.0,0.0
251.0,-0.6511363089143133,7.108962848801366,-0.7033770226770955,7.093413152952886,29.289396207223,139.43047177161526,30.0,139.5,-15.0,-93.0,0.01563
252.0,-0.6180339887498951,7.097886967409693,-0.7033770226770955,7.093413152952886,28.779897269100807,139.5933680712149,30.0,139.5,-15.0,-93.0,18.906287
253.0,-0.5847434094454742,7.087390488073929,-0.7033770226770955,7.093413152952886,28.267387345546933,139.74824660733213,30.0,139.5,-15.0,-93.0,18.843729
254.0,-0.5512747116339978,7.077476608123362,-0.5920775435324224,6.961683348974615,27.752207695958344,139.89498418089838,28.0,141.0,-14.0,-94.0,19.171902
255.0,-0.5176380902050413,7.068148347421864,-0.5920775435324224,6.961683348974615,27.234713680400677,140.03346246965245,28.0,141.0,-14.0,-94.0,18.812532
256.0,-0.48384379119933557,7.059408547448007,-0.4764733815384714,7.076490305657414,26.715274258385914,140.16356835741226,26.666666666666686,140.0,-13.333333333333343,-93.33333333333333,4.421871
257.0,-0.4499021086877305,7.051259870429529,-0.4764733815384714,7.076490305657414,26.194271399302146,140.2851942577952,26.666666666666686,140.0,-13.333333333333343,-93.33333333333333,0.015625
258.0,-0.4158233816355196,7.043704798532389,-0.41612156447364335,7.1325069050611125,25.67209940454074,140.39823843029174,26.0,139.5,-13.0,-93.0,3.765629
259.0,-0.3816179907530892,7.0367456331046725,-0.4534561109164077,6.979933206797655,25.14916414227742,140.50260528656338,26.0,141.0,-13.0,-94.0,18.625039
260.0,-0.34729635533386066,7.030384493975584,-0.2716456633535529,7.144511926678336,24.625882196815546,140.59820568482357,24.0,139.5,-12.0,-93.0,20.109366
261.0,-0.31286893008046207,7.0246233188097245,-0.2716456633535529,7.144511926678336,24.10267993537717,140.6849572101738,24.0,139.5,-12.0,-93.0,18.82817
262.0,-0.27834620192013165,7.01946386251686,-0.2716456633535529,7.144511926678336,23.579992496217713,140.76278443880517,24.0,139.5,-12.0,-93.0,18.92188
263.0,-0.24373868681029434,7.014907696717356,-0.2526608392702725,7.09645732258165,23.058262702920103,140.83161918404204,23.529411764705912,140.0,-11.764705882352956,-93.33333333333333,1.671831
264.0,-0.20905692653530672,7.010956209263453,-0.2526608392702725,7.09645732258165,22.537939910684205,140.8914007222949,23.529411764705912,140.0,-11.764705882352956,-93.33333333333333,18.9218
265.0,-0.1743114854953165,7.007610603816509,-0.21867959185101338,6.851069816965014,22.01947879134002,140.9420759971088,22.0,142.5,-11.0,-95.0,19.874458
266.0,-0.13951294748825116,7.004871899480351,-0.028090969422001955,7.104145586217735,21.503338064667957,140.98359979963743,20.39215686274514,140.0,-10.19607843137257,-93.33333333333333,20.407172
267.0,-0.10467191248588861,7.0027409304908526,-0.03495572888045029,7.005529786696952,20.989979184382655,141.01593492404,20.0,141.0,-10.0,-94.0,14.359388
268.0,-0.06979899340500152,7.001218345961808,-0.03495572888045029,7.005529786696952,20.479864987815446,141.0390522964894,20.0,141.0,-10.0,-94.0,0.01563
269.0,-0.034904812874566996,7.000304609687218,-0.03495572888045029,7.005529786696952,19.973458318897794,141.05293107668828,20.0,141.0,-10.0,-94.0,0.0
270.0,-3.6739403974420594e-16,7.0,-0.03495572888045029,7.005529786696952,19.4712206344907,141.05755873101862,20.0,141.0,-10.0,-94.0,0.015625
271.0,0.03490481287456626,7.000304609687218,-0.03495572888045029,7.005529786696952,18.97361060441394,141.05293107668825,20.0,141.0,-10.0,-94.0,19.125032
272.0,0.06979899340500256,7.001218345961808,-0.03495572888045029,7.005529786696952,18.481082715695155,141.03905229648942,20.0,141.0,-10.0,-94.0,19.234431
273.0,0.10467191248588789,7.0027409304908526,0.19656310051820558,7.0995320517039815,17.994085891577335,141.01593492404004,17.25490196078431,140.0,-8.627450980392155,-93.33333333333333,19.046907
274.0,0.13951294748825044,7.004871899480351,0.19656310051820558,7.0995320517039815,17.513062135694625,140.98359979963743,17.25490196078431,140.0,-8.627450980392155,-93.33333333333333,18.953169
275.0,0.17431148549531578,7.007610603816509,0.19656310051820558,7.0995320517039815,17.038445211551192,140.9420759971088,17.25490196078431,140.0,-8.627450980392155,-93.33333333333333,0.015623
276.0,0.20905692653530597,7.010956209263453,0.19656310051820558,7.0995320517039815,16.57065936702092,140.8914007222949,17.25490196078431,140.0,-8.627450980392155,-93.33333333333333,19.109405
277.0,0.24373868681029537,7.014907696717356,0.19656310051820558,7.0995320517039815,16.110118113037842,140.83161918404207,17.25490196078431,140.0,-8.627450980392155,-93.33333333333333,19.046898
278.0,0.27834620192013093,7.01946386251686,0.19656310051820558,7.0995320517039815,15.657223064977133,140.76278443880517,17.25490196078431,140.0,-8.627450980392155,-93.33333333333333,19.093776
279.0,0.31286893008046135,7.0246233188097245,0.3078025503706545,7.1419835908394305,15.212362854449053,140.6849572101738,16.0,139.5,-8.0,-93.0,19.140663
280.0,0.34729635533385994,7.030384493975584,0.3078025503706545,7.1419835908394305,14.77591211836091,140.5982056848236,16.0,139.5,-8.0,-93.0,19.062521
281.0,0.3816179907530902,7.0367456331046725,0.42062799068018464,7.082630547684904,14.348230571159185,140.50260528656335,14.117647058823536,140.0,-7.058823529411768,-93.33333333333333,13.140628
282.0,0.41582338163551885,7.043704798532389,0.42062799068018464,7.082630547684904,13.929662165167526,140.39823843029177,14.117647058823536,140.0,-7.058823529411768,-93.33333333333333,0.015621
283.0,0.44990210868772984,7.051259870429529,0.42062799068018464,7.082630547684904,13.520534342902659,140.2851942577952,14.117647058823536,140.0,-7.058823529411768,-93.33333333333333,0.015625
284.0,0.48384379119933485,7.059408547448006,0.42062799068018464,7.082630547684904,13.121157384201814,140.1635683574123,14.117647058823536,140.0,-7.058823529411768,-93.33333333333333,19.140659
285.0,0.5176380902050406,7.068148347421863,0.42062799068018464,7.082630547684904,12.731823849946883,140.03346246965245,14.117647058823536,140.0,-7.058823529411768,-93.33333333333333,19.296897
286.0,0.5512747116339988,7.077476608123362,0.5959829284310425,7.110422706464208,12.352808123143257,139.89498418089835,12.0,139.5,-6.0,-93.0,6.48438
287.0,0.5847434094454734,7.087390488073929,0.5959829284310425,7.110422706464208,11.984366047120952,139.74824660733216,12.0,139.5,-6.0,-93.0,0.0
288.0,0.6180339887498945,7.097886967409693,0.5959829284310425,7.110422706464208,11.62673465968428,139.5933680712149,12.0,139.5,-6.0,-93.0,0.015623
289.0,0.6511363089143126,7.108962848801366,0.5959829284310425,7.110422706464208,11.280132021161743,139.43047177161526,12.0,139.5,-6.0,-93.0,0.015629
290.0,0.684040286651338,7.120614758428183,0.7390715554240925,7.087119243765806,10.944757133505233,139.2596854516239,10.0,139.5,-5.0,-93.0,10.90626
291.0,0.7167358990906008,7.132839147005597,0.7390715554240925,7.087119243765806,10.62078994686944,139.08114106401973,10.0,139.5,-5.0,-93.0,0.015627
292.0,0.7492131868318239,7.145632290866425,0.7390715554240925,7.087119243765806,10.308391449472357,138.89497443725847,10.0,139.5,-5.0,-93.0,0.0
293.0,0.781462256978547,7.158990293095119,0.7390715554240925,7.087119243765806,10.00770383600146,138.70132494354954,10.0,139.5,-5.0,-93.0,0.015629
294.0,0.8134732861515995,7.172909084714798,0.7390715554240925,7.087119243765806,9.718850749387041,138.50033517066967,10.0,139.5,-5.0,-93.0,19.015647
295.0,0.8452365234813992,7.1873844259267,0.8205579411346919,7.221404651400812,9.441937590416046,138.29215059903305,10.0,138.0,-5.0,-92.0,8.65626
296.0,0.8767422935781548,7.202411907401666,0.8205579411346919,7.221404651400812,9.17705188940388,138.07691928540447,10.0,138.0,-5.0,-92.0,0.0
297.0,0.9079809994790933,7.2179869516232635,0.9673829771191729,7.190196026584874,8.924263733972817,137.85479155450346,8.0,138.0,-4.0,-92.0,10.140655
298.0,0.9389431255717808,7.234104814282146,0.9673829771191729,7.190196026584874,8.68362624690181,137.62591969960533,8.0,138.0,-4.0,-92.0,0.0
299.0,0.9696192404926746,7.250760585721209,0.9673829771191729,7.190196026584874,8.455176108003842,137.39045769310536,8.0,138.0,-4.0,-92.0,0.015625
300.0,1.0000000000000002,7.267949192431123,0.9673829771191729,7.190196026584874,8.238934114050778,137.1485609078714,8.0,138.0,-4.0,-92.0,0.0
301.0,1.0300761498201083,7.285665398595775,1.0569153023115074,7.319256340026032,8.034905770889742,136.90038585007443,8.0,136.5,-4.0,-91.0,11.67189
302.0,1.0598385284664094,7.303903807687147,1.0569153023115074,7.319256340026032,7.843081912076104,136.64608990405566,8.0,136.5,-4.0,-91.0,0.0
303.0,1.0892780700300533,7.322658864109151,1.0569153023115074,7.319256340026032,7.663439338574605,136.38583108966137,8.0,136.5,-4.0,-91.0,0.015651
304.0,1.118385806941494,7.341924854889917,1.0569153023115074,7.319256340026032,7.495941474346613,136.11976783236005,8.0,136.5,-4.0,-91.0,0.0
305.0,1.147152872702092,7.361695911422016,1.0569153023115074,7.319256340026032,7.340539032938099,135.84805874634358,8.0,136.5,-4.0,-91.0,0.015687
306.0,1.1755705045849458,7.381966011250105,1.0569153023115074,7.319256340026032,7.197170690504595,135.57086243071092,8.0,136.5,-4.0,-91.0,18.843778
307.0,1.2036300463040959,7.4027289799054135,1.0569153023115074,7.319256340026032,7.065763761046681,135.28833727874095,8.0,136.5,-4.0,-91.0,19.140663
308.0,1.231322950651317,7.423978492786556,1.143422916627224,7.4181694926821775,6.946234869979406,135.00064130017256,7.84313725490199,135.2941176470588,-3.921568627450995,-90.19607843137254,1.953123
309.0,1.258640782099675,7.445708077086058,1.143422916627224,7.4181694926821775,6.8384906225110536,134.70793195633487,7.84313725490199,135.2941176470588,-3.921568627450995,-90.19607843137254,19.296906
310.0,1.2855752193730785,7.467911113762044,1.1497953521656648,7.445928744672682,6.7424282636609565,134.4103660079023,8.0,135.0,-4.0,-90.0,19.046911
311.0,1.312118057981014,7.490580839554456,1.1497953521656648,7.445928744672682,6.657936327094655,134.1080993749897,8.0,135.0,-4.0,-90.0,18.875023
312.0,1.3382612127177156,7.513710349045211,1.2459594713349391,7.5701264255861105,6.584895270293831,133.8012870092519,8.0,133.5,-4.0,-89.0,18.96877
313.0,1.3639967201249972,7.5372925967616595,1.2459594713349391,7.5701264255861105,6.523178093907389,133.49008277760782,8.0,133.5,-4.0,-89.0,18.875045
314.0,1.3893167409179945,7.561320399322698,1.404695578609454,7.523859069587023,6.472650943443279,133.17463935717515,6.0,133.5,-3.0,-89.0,17.656258
315.0,1.4142135623730947,7.585786437626904,1.404695578609454,7.523859069587023,6.433173691758566,132.8551081409706,6.0,133.5,-3.0,-89.0,0.015624
316.0,1.4386796006773017,7.610683259082005,1.404695578609454,7.523859069587023,6.404600501083584,132.5316391539111,6.0,133.5,-3.0,-89.0,19.046918
317.0,1.4627074032383414,7.636003279875004,1.404695578609454,7.523859069587023,6.386780363577589,132.2043809786321,6.0,133.5,-3.0,-89.0,20.140633
318.0,1.4862896509547885,7.6617387872822835,1.5082624193452743,7.641954417759072,6.379557619652662,131.87348069063023,6.0,132.0,-3.0,-88.0,1.796876
319.0,1.5094191604455438,7.6878819420189854,1.5082624193452743,7.641954417759072,6.382772453523871,131.5390838022306,6.0,132.0,-3.0,-88.0,0.015628
320.0,1.5320888862379556,7.714424780626921,1.5082624193452743,7.641954417759072,6.396261365644233,131.20133421487688,6.0,132.0,-3.0,-88.0,0.0
321.0,1.5542919229139411,7.7413592179003246,1.6148851461359133,7.757298233768444,6.419857621863949,130.86037417924527,6.0,130.5,-3.0,-87.0,16.56252
322.0,1.576021507213444,7.768677049348684,1.6148851461359133,7.757298233768444,6.4533916793150485,130.51634426268808,6.0,130.5,-3.0,-87.0,0.0
323.0,1.5972710200945857,7.796369953695903,1.6148851461359133,7.757298233768444,6.496691589166659,130.1693833235214,6.0,130.5,-3.0,-87.0,0.0
324.0,1.6180339887498947,7.824429495415053,1.6148851461359133,7.757298233768444,6.549583376521244,129.81962849168144,6.0,130.5,-3.0,-87.0,0.015611
325.0,1.6383040885779832,7.852847127297907,1.7244906850903545,7.869811466725206,6.611891397832181,129.46721515528796,6.0,129.0,-3.0,-86.0,0.109375
326.0,1.6580751451100837,7.881614193058507,1.7244906850903545,7.869811466725206,6.683438676316441,129.1122769526663,6.0,129.0,-3.0,-86.0,0.0
327.0,1.677341135890848,7.910721929969946,1.7244906850903545,7.869811466725206,6.76404721591545,128.7549457693967,6.0,129.0,-3.0,-86.0,0.015633
328.0,1.6960961923128517,7.94016147153359,1.7244906850903545,7.869811466725206,6.853538294423147,128.39535173997535,6.0,129.0,-3.0,-86.0,19.093773
329.0,1.7143346014042242,7.969923850179891,1.6221320831996069,7.980806886978181,6.951732736454031,128.03362325368985,7.84313725490199,128.23529411764707,-3.921568627450995,-85.49019607843138,1.296874
330.0,1.7320508075688767,7.999999999999999,1.6221320831996069,7.980806886978181,7.058451166966082,127.66988696432963,7.84313725490199,128.23529411764707,-3.921568627450995,-85.49019607843138,0.015623
331.0,1.7492394142787917,8.030380759507326,1.6621057175243337,8.0404941915595,7.173514246086005,127.30426780337048,8.0,127.5,-4.0,-85.0,14.281288
332.0,1.765895185717854,8.061056874428218,1.6621057175243337,8.0404941915595,7.296742886007483,126.93688899629034,8.0,127.5,-4.0,-85.0,0.015651
333.0,1.7820130483767356,8.092019000520907,1.6621057175243337,8.0404941915595,7.427958450748222,126.5678720816927,8.0,127.5,-4.0,-85.0,19.031263
334.0,1.7975880925983336,8.123257706421844,1.7966483951003775,8.154726986276557,7.566982939559122,126.19733693293212,7.84313725490199,125.88235294117645,-3.921568627450995,-83.92156862745097,8.718684
335.0,1.8126155740733,8.154763476518601,1.7966483951003775,8.154726986276557,7.71363915478157,125.82540178195333,7.84313725490199,125.88235294117645,-3.921568627450995,-83.92156862745097,0.015584
336.0,1.827090915285202,8.1865267138484,1.7966483951003775,8.154726986276557,7.86775085494361,125.45218324507465,7.84313725490199,125.88235294117645,-3.921568627450995,-83.92156862745097,0.0
337.0,1.8410097069048805,8.218537743021452,1.7966483951003775,8.154726986276557,8.029142893878559,125.07779635046185,7.84313725490199,125.88235294117645,-3.921568627450995,-83.92156862745097,0.015628
